a5_error_rate,a5_p95_ms,a5_safe,attempt_id,b5_error_rate,b5_p95_ms,b5_safe,normalized_p95_difference_b_minus_a,order,replication_id,y
0.0,89.52558020000012,True,1,0.17760416666666667,10000.69652945,False,19.822341898500003,B5->A5,c148,1
0.0,62.471323900000016,True,1,0.0,238.96963815000004,True,0.3529966285,A5->B5,c149,0
0.00017361111111111112,99.88802685,True,1,0.0,634.9695086500001,False,1.0701629636000003,A5->B5,c150,1
0.0,167.54989380000018,True,1,0.3324652777777778,10000.9154516,False,19.6667311156,A5->B5,c151,1
0.0,203.46812555000002,True,1,0.6111111111111112,10001.0527628,False,19.5951692745,A5->B5,c152,1
0.0,103.50222635000004,True,1,0.6121527777777778,10001.060516200001,False,19.795116579700004,B5->A5,c153,1
0.0,163.12630715000003,True,1,0.815625,10001.1192248,False,19.6759858353,A5->B5,c154,1
0.0,55.5064583000001,True,1,0.0,244.07742110000015,True,0.3771419256000001,B5->A5,c155,0
0.0,97.43575490000006,True,1,0.7526041666666666,10001.1166166,False,19.8073617234,B5->A5,c156,1
0.0,58.028789550000006,True,1,0.0,225.94919825000002,True,0.33584081740000005,A5->B5,c157,0
0.0,106.69300525000018,True,1,0.9793402777777778,10001.1508366,False,19.7889156627,B5->A5,c158,1
0.0,256.5661782000001,True,1,0.9322916666666666,10001.4639598,False,19.489795563199998,B5->A5,c159,1
0.0,60.9125986,True,1,0.15503472222222223,10000.5628862,False,19.8793005752,A5->B5,c160,1
0.0,85.01886250000003,True,1,0.0,486.98898945,True,0.8039402539,A5->B5,c161,0
0.0,180.32943485,True,1,0.8336805555555555,10001.154913499999,False,19.641650957299998,B5->A5,c162,1
0.0,179.93782950000002,True,1,0.6409722222222223,10001.11627615,False,19.642356893299997,B5->A5,c163,1
0.0,95.9788095,True,1,0.3940972222222222,10000.9940656,False,19.810030512199997,A5->B5,c164,1
0.0,101.22018375000009,True,1,0.9723958333333333,10001.126448300001,False,19.799812529100002,A5->B5,c165,1
0.0,105.3467236,True,1,0.7185763888888889,10001.122789,False,19.7915521308,B5->A5,c166,1
0.0,181.2091364,True,1,0.2682291666666667,10000.92304125,False,19.6394278097,A5->B5,c167,1
